,number,position,skills,cnt,team_id,coach_name,tournament_name,roster.name
610,11,Wood Elf Lineman,,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
611,12,Wood Elf Lineman,,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
612,13,Wood Elf Lineman,,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
613,16,Loren Forest Treeman,,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
614,99,rerolls,,2,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
615,99,assistant_coaches,,1,170494,Martin Wodehouse,Welsh National Championship 2026,Wood Elf
616,1,Dwarf Blitzer,Stand Firm,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
617,2,Dwarf Blitzer,Guard,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
618,3,Troll Slayer,Mighty Blow,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
619,4,Troll Slayer,,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
620,6,Dwarf Runner,Block,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
621,5,Dwarf Runner,Leader,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
622,7,Dwarf Lineman,Put the Boot In,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
623,8,Dwarf Lineman,Dirty Player,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
624,9,Dwarf Lineman,,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
625,10,Dwarf Lineman,,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
626,11,Dwarf Lineman,,1,171329,Barnacles,Welsh National Championship 2026,Dwarf
627,99,rerolls,,2,171329,Barnacles,Welsh National Championship 2026,Dwarf
628,99,assistant_coaches,,3,171329,Barnacles,Welsh National Championship 2026,Dwarf
629,99,Bribes,,2,171329,Barnacles,Welsh National Championship 2026,Dwarf
630,1,Rat Ogre,Block,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
631,2,Skaven Blitzer,Guard,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
632,3,Skaven Blitzer,Guard,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
633,4,Gutter Runner,Block,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
634,5,Gutter Runner,Block,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
635,6,Skaven Thrower,Cannoneer,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
636,7,Skaven Clanrat,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
637,8,Skaven Clanrat,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
638,9,Skaven Clanrat,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
639,10,Skaven Clanrat,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
640,11,Skaven Clanrat,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
641,12,Skaven Clanrat,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
642,13,Skaven Clanrat,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
643,99,rerolls,,3,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
644,99,assistant_coaches,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
645,99,cheerleaders,,1,170715,Gareth Juliff,Welsh National Championship 2026,Skaven
646,1,Troll,Guard,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
647,2,Goblin Lineman,,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
648,3,Orc Blitzer,Tackle,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
649,4,Orc Blitzer,Guard,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
650,5,Orc Thrower,Block,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
651,6,Orc Thrower,Block,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
652,7,Orc Lineman,,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
653,8,Orc Lineman,,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
654,10,Orc Lineman,,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
655,9,Orc Lineman,,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
656,11,Big Un Blocker,Block,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
657,12,Big Un Blocker,Block,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
658,13,Orc Lineman,,1,171198,El_Spoonio,Welsh National Championship 2026,Orc
659,99,rerolls,,3,171198,El_Spoonio,Welsh National Championship 2026,Orc
660,1,Wood Elf Thrower,Leader,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
661,2,Wardancer,Strip Ball,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
662,3,Wardancer,Frenzy,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
663,4,Wood Elf Catcher,Block,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
664,5,Wood Elf Catcher,Block,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
665,6,Loren Forest Treeman,,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
666,7,Wood Elf Lineman,Kick,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
667,8,Wood Elf Lineman,Wrestle,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
668,9,Wood Elf Lineman,,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
669,10,Wood Elf Lineman,,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
670,11,Wood Elf Lineman,,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
671,99,rerolls,,2,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
672,99,assistant_coaches,,2,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
673,99,cheerleaders,,1,165402,Hal 9000,Welsh National Championship 2026,Wood Elf
674,1,Mummy,Guard,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
675,2,Mummy,Guard,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
676,3,Wight Blitzer,Guard,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
677,4,Wight Blitzer,Guard,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
678,5,Ghoul Runner,Block,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
679,6,Ghoul Runner,Wrestle,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
680,9,Zombie Lineman,Sneaky Git,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
681,10,Zombie Lineman,,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
682,11,Zombie Lineman,,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
683,12,Zombie Lineman,,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
684,13,Zombie Lineman,,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
685,16,Skeleton Lineman,,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
686,99,rerolls,,3,163339,Dorian,Welsh National Championship 2026,Shambling Undead
687,99,assistant_coaches,,1,163339,Dorian,Welsh National Championship 2026,Shambling Undead
688,99,BlitzerBestKeg,,2,163339,Dorian,Welsh National Championship 2026,Shambling Undead
689,1,Jaguar Warrior,Block,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
690,2,Jaguar Warrior,Guard,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
691,3,Piranha Warrior,Block,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
692,4,Piranha Warrior,Block,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
693,5,Python Warrior,Block,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
694,6,Python Warrior,,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
695,7,Eagle Warrior,Wrestle,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
696,8,Eagle Warrior,Strip Ball,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
697,9,Eagle Warrior,,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
698,10,Eagle Warrior,,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
699,11,Eagle Warrior,,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
700,12,Eagle Warrior,,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
701,13,Eagle Warrior,,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
702,99,rerolls,,3,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
703,99,assistant_coaches,,1,166990,Lutz Lichtenberg,Welsh National Championship 2026,Amazon
704,1,Skaven Thrower,,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
705,2,Skaven Blitzer,Guard,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
706,3,Skaven Blitzer,Mighty Blow,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
707,4,Rat Ogre,Juggernaut,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
708,5,Gutter Runner,Block,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
709,6,Gutter Runner,Block,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
710,7,Skaven Clanrat,Wrestle,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
711,8,Skaven Clanrat,Wrestle,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
712,9,Skaven Clanrat,,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
713,10,Skaven Clanrat,,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
714,11,Skaven Clanrat,,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
715,12,Skaven Clanrat,,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
716,13,Skaven Clanrat,,1,168976,Stelthelf,Welsh National Championship 2026,Skaven
717,99,rerolls,,3,168976,Stelthelf,Welsh National Championship 2026,Skaven
718,99,assistant_coaches,,2,168976,Stelthelf,Welsh National Championship 2026,Skaven
719,1,Jaguar Warrior,Block,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
720,2,Jaguar Warrior,Guard,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
721,3,Piranha Warrior,Block,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
722,4,Piranha Warrior,Block,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
723,5,Python Warrior,Wrestle,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
724,6,Python Warrior,Leader,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
725,7,Eagle Warrior,Tackle,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
726,8,Eagle Warrior,,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
727,9,Eagle Warrior,,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
728,10,Eagle Warrior,,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
729,11,Eagle Warrior,,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
730,12,Eagle Warrior,,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
731,13,Eagle Warrior,,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
732,99,rerolls,,2,171579,TaureanBeast,Welsh National Championship 2026,Amazon
733,99,assistant_coaches,,2,171579,TaureanBeast,Welsh National Championship 2026,Amazon
734,99,BlitzerBestKeg,,1,171579,TaureanBeast,Welsh National Championship 2026,Amazon
735,1,Bull Centaur,Block,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
736,2,Chaos Dwarf Blocker,Guard,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
737,3,Chaos Dwarf Blocker,Guard,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
738,4,Chaos Dwarf Blocker,Guard,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
739,5,Chaos Dwarf Blocker,Guard,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
740,6,Flamesmith,Wrestle,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
741,7,Flamesmith,,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
742,8,Sneaky Stabba,,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
743,9,Sneaky Stabba,,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
744,10,Bull Centaur,Wrestle,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
745,11,Hobgoblin Lineman,,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
746,12,Hobgoblin Lineman,,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
747,13,Hobgoblin Lineman,,1,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
748,99,rerolls,,3,172632,Itchen Masack,Welsh National Championship 2026,Chaos Dwarf
749,1,Flesh Golem,Block,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
750,2,Flesh Golem,Block,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
751,3,Wraith,Guard,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
752,4,Wraith,Guard,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
753,5,Werewolf,Block,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
754,6,Werewolf,Block,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
755,7,Ghoul Runner,Wrestle,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
756,8,Ghoul Runner,,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
757,9,Zombie Lineman,,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
758,10,Zombie Lineman,,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
759,11,Zombie Lineman,,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
760,12,Zombie Lineman,,1,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
761,99,rerolls,,3,171552,mevans1499,Welsh National Championship 2026,Necromantic Horror
762,1,Rotspawn,Guard,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
763,2,Bloater,Block,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
764,3,Bloater,Guard,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
765,4,Bloater,Guard,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
766,5,Bloater,Block,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
767,6,Pestigor,Block,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
768,7,Pestigor,Mighty Blow,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
769,8,Rotter Lineman,,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
770,9,Rotter Lineman,,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
771,10,Rotter Lineman,,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
772,11,Rotter Lineman,,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
773,12,Rotter Lineman,,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
774,13,Rotter Lineman,,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
775,99,rerolls,,3,166405,Elysian83,Welsh National Championship 2026,Nurgle
776,99,assistant_coaches,,1,166405,Elysian83,Welsh National Championship 2026,Nurgle
777,1,Mummy,Block,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
778,2,Mummy,Brawler,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
779,3,Wight Blitzer,Guard,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
780,4,Wight Blitzer,Guard,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
781,5,Ghoul Runner,Block,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
782,6,Ghoul Runner,Block,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
783,7,Zombie Lineman,,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
784,8,Zombie Lineman,,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
785,9,Zombie Lineman,,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
786,10,Skeleton Lineman,,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
787,11,Skeleton Lineman,,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
788,12,Zombie Lineman,,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
789,13,Skeleton Lineman,,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
790,99,rerolls,,3,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
791,99,assistant_coaches,,2,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
792,99,BlitzerBestKeg,,1,172361,scs.sam,Welsh National Championship 2026,Shambling Undead
793,1,Ogre,Block,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
794,2,Dwarf Blitzer,Guard,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
795,3,Troll Slayer,Mighty Blow,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
796,4,Dwarf Runner,Block,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
797,5,Human Blitzer,Guard,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
798,6,Human Catcher,Block,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
799,7,Dwarf Lineman,,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
800,8,Dwarf Lineman,,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
801,9,Dwarf Lineman,,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
802,10,Human Lineman,,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
803,11,Human Lineman,,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
804,12,Human Thrower,,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
805,13,Halfling Hopeful,,1,170181,centruki,Welsh National Championship 2026,Old World Alliance
806,99,rerolls,,2,170181,centruki,Welsh National Championship 2026,Old World Alliance
807,99,assistant_coaches,,2,170181,centruki,Welsh National Championship 2026,Old World Alliance
808,1,Jaguar Warrior,Block,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
809,2,Jaguar Warrior,Guard,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
810,3,Piranha Warrior,Block,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
811,4,Piranha Warrior,Block,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
812,5,Python Warrior,Leader,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
813,6,Eagle Warrior,Wrestle,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
814,7,Eagle Warrior,Wrestle,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
815,8,Eagle Warrior,,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
816,9,Eagle Warrior,,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
817,10,Eagle Warrior,,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
818,11,Eagle Warrior,,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
819,12,Eagle Warrior,,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
820,13,Eagle Warrior,,1,160225,Tom Blandin,Welsh National Championship 2026,Amazon
821,99,rerolls,,3,160225,Tom Blandin,Welsh National Championship 2026,Amazon
822,1,Wardancer,Strip Ball,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
823,2,Wardancer,Frenzy,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
824,3,Wood Elf Catcher,Block,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
825,4,Wood Elf Catcher,Block,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
826,5,Wood Elf Thrower,Leader,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
827,6,Wood Elf Thrower,Dodge,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
828,7,Wood Elf Lineman,Kick,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
829,8,Wood Elf Lineman,,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
830,9,Wood Elf Lineman,,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
831,10,Wood Elf Lineman,,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
832,11,Wood Elf Lineman,,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
833,12,Wood Elf Lineman,,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
834,99,rerolls,,2,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
835,99,BlitzerBestKeg,,1,159768,Gareth Ford,Welsh National Championship 2026,Wood Elf
836,1,Mummy,Guard,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
837,2,Mummy,Guard,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
838,3,Wight Blitzer,Mighty Blow,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
839,10,Zombie Lineman,,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
840,4,Wight Blitzer,Mighty Blow,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
841,5,Ghoul Runner,Block,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
842,6,Ghoul Runner,Block,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
843,7,Zombie Lineman,Dirty Player,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
844,8,Zombie Lineman,,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
845,9,Zombie Lineman,,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
846,11,Zombie Lineman,,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
847,12,Zombie Lineman,,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
848,13,Zombie Lineman,,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
849,99,rerolls,,3,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
850,99,assistant_coaches,,2,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
851,99,BlitzerBestKeg,,1,159704,Nick Hinder,Welsh National Championship 2026,Shambling Undead
852,1,Loren Forest Treeman,Grab,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
853,2,Wardancer,Frenzy,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
854,3,Wardancer,Strip Ball,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
855,4,Wood Elf Thrower,Leader,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
856,10,Wood Elf Catcher,Sidestep,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
857,11,Wood Elf Catcher,Kick,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
858,6,Wood Elf Lineman,Dodge,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
859,5,Wood Elf Lineman,,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
860,7,Wood Elf Lineman,,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
861,8,Wood Elf Lineman,,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
862,9,Wood Elf Lineman,,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
863,12,Wood Elf Lineman,,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
864,99,rerolls,,2,171351,DaveM94,Welsh National Championship 2026,Wood Elf
865,99,assistant_coaches,,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
866,99,dedicated_fans,,1,171351,DaveM94,Welsh National Championship 2026,Wood Elf
867,1,Vampire Thrower,Block,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
868,2,Vampire Thrower,Leader,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
869,3,Vampire Blitzer,Strip Ball,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
870,4,Vampire Blitzer,Tackle,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
871,5,Vampire Runner,Dodge,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
872,6,Vampire Runner,Dodge,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
873,7,Thrall Lineman,,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
874,8,Thrall Lineman,Kick,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
875,9,Thrall Lineman,,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
876,10,Thrall Lineman,,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
877,11,Thrall Lineman,,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
878,12,Thrall Lineman,,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
879,13,Thrall Lineman,,1,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
880,99,rerolls,,3,159942,IAMBATMAN,Welsh National Championship 2026,Vampire
881,1,Jaguar Warrior,Guard,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
882,2,Jaguar Warrior,Block,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
883,3,Piranha Warrior,Block,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
884,4,Piranha Warrior,Wrestle,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
885,5,Eagle Warrior,Block,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
886,6,Eagle Warrior,Block,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
887,7,Eagle Warrior,Wrestle,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
888,8,Eagle Warrior,,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
889,9,Eagle Warrior,,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
890,10,Eagle Warrior,,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
891,11,Eagle Warrior,,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
892,12,Python Warrior,,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
893,13,Python Warrior,,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
894,99,rerolls,,3,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
895,99,assistant_coaches,,1,161797,Jonnie Bailey,Welsh National Championship 2026,Amazon
896,1,Altern Forest Treeman,Pro,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
897,2,Troll Slayer,Mighty Blow,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
898,3,Dwarf Blitzer,Guard,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
899,4,Human Blitzer,Guard,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
900,5,Human Thrower,Leader,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
901,6,Human Catcher,Block,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
902,7,Dwarf Lineman,,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
903,8,Dwarf Lineman,,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
904,9,Dwarf Lineman,,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
905,10,Human Lineman,,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
906,11,Human Lineman,,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
907,12,Human Lineman,,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
908,13,Halfling Hopeful,,1,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
909,99,rerolls,,2,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
910,99,assistant_coaches,,2,161110,Atrellu,Welsh National Championship 2026,Old World Alliance
911,1,Ghoul Runner,Block,1,170196,Zenjo,Welsh National Championship 2026,Shambling Undead
