,player_id,number,position,rerolls,assistantCoaches,cheerleaders,apothecary,roster.name,team_id,skill_id,Unnamed: 0,name,coach_name
1253,15075025,6,Ghoul Runner,3,1,0,No,Shambling Undead,1092967,373.0,20.0,Block,Kithor
1254,15075026,7,Ghoul Runner,3,1,0,No,Shambling Undead,1092967,384.0,159.0,Wrestle,Kithor
1255,15075027,8,Ghoul Runner,3,1,0,No,Shambling Undead,1092967,,,,Kithor
1256,15075028,9,Skeleton Lineman,3,1,0,No,Shambling Undead,1092967,,,,Kithor
1257,15075031,10,Zombie Lineman,3,1,0,No,Shambling Undead,1092967,-1.0,,,Kithor
1258,15075030,11,Zombie Lineman,3,1,0,No,Shambling Undead,1092967,-1.0,,,Kithor
1259,15075032,12,Zombie Lineman,3,1,0,No,Shambling Undead,1092967,-1.0,,,Kithor
1260,15075033,13,Zombie Lineman,3,1,0,No,Shambling Undead,1092967,-1.0,,,Kithor
1261,99999999,99,1 bribe,3,1,0,No,Shambling Undead,1092967,,62.0,,Kithor
1262,15086923,1,Flesh Golem,2,2,1,No,Necromantic Horror,1093743,,,,historic
1263,15086924,2,Flesh Golem,2,2,1,No,Necromantic Horror,1093743,413.0,62.0,Guard,historic
1264,15086925,3,Wraith,2,2,1,No,Necromantic Horror,1093743,413.0,62.0,Guard,historic
1265,15086926,4,Wraith,2,2,1,No,Necromantic Horror,1093743,383.0,138.0,Tackle,historic
1266,15086927,5,Werewolf,2,2,1,No,Necromantic Horror,1093743,373.0,20.0,Block,historic
1267,15086928,6,Werewolf,2,2,1,No,Necromantic Horror,1093743,373.0,20.0,Block,historic
1268,15086929,7,Ghoul Runner,2,2,1,No,Necromantic Horror,1093743,373.0,20.0,Block,historic
1269,15086930,8,Ghoul Runner,2,2,1,No,Necromantic Horror,1093743,373.0,20.0,Block,historic
1270,15086931,9,Zombie Lineman,2,2,1,No,Necromantic Horror,1093743,-1.0,,,historic
1271,15086936,10,Zombie Lineman,2,2,1,No,Necromantic Horror,1093743,-1.0,,,historic
1272,15086938,11,Zombie Lineman,2,2,1,No,Necromantic Horror,1093743,-1.0,,,historic
1273,15086940,12,Zombie Lineman,2,2,1,No,Necromantic Horror,1093743,,,,historic
1274,99999999,99,,2,2,1,No,Necromantic Horror,1093743,,62.0,,historic
1275,15090953,1,Kroxigor,2,0,0,Yes,Lizardmen,1094012,,,,Galanthil
1276,15090954,2,Saurus Blocker,2,0,0,Yes,Lizardmen,1094012,373.0,20.0,Block,Galanthil
1277,15090955,3,Saurus Blocker,2,0,0,Yes,Lizardmen,1094012,373.0,20.0,Block,Galanthil
1278,15090956,4,Saurus Blocker,2,0,0,Yes,Lizardmen,1094012,373.0,20.0,Block,Galanthil
1279,15090957,5,Saurus Blocker,2,0,0,Yes,Lizardmen,1094012,373.0,20.0,Block,Galanthil
1280,15090958,6,Saurus Blocker,2,0,0,Yes,Lizardmen,1094012,373.0,20.0,Block,Galanthil
1281,15090959,7,Saurus Blocker,2,0,0,Yes,Lizardmen,1094012,-1.0,,,Galanthil
1282,15090960,8,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1094012,370.0,124.0,Sneaky Git,Galanthil
1283,15090961,9,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1094012,-1.0,,,Galanthil
1284,15090962,10,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1094012,-1.0,,,Galanthil
1285,15090963,11,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1094012,-1.0,,,Galanthil
1286,15090965,12,Chameleon Skink,2,0,0,Yes,Lizardmen,1094012,,,,Galanthil
1287,99999999,99,,2,0,0,Yes,Lizardmen,1094012,,20.0,,Galanthil
1288,15094288,1,Ogre,2,0,0,No,Imperial Nobility,1094243,373.0,20.0,Block,FermanowarBB
1289,15094289,2,Noble Blitzer,2,0,0,No,Imperial Nobility,1094243,364.0,45.0,Dodge,FermanowarBB
1290,15094290,3,Noble Blitzer,2,0,0,No,Imperial Nobility,1094243,364.0,45.0,Dodge,FermanowarBB
1291,15094291,4,Bodyguard,2,0,0,No,Imperial Nobility,1094243,413.0,62.0,Guard,FermanowarBB
1292,15094292,5,Bodyguard,2,0,0,No,Imperial Nobility,1094243,413.0,62.0,Guard,FermanowarBB
1293,15094293,6,Bodyguard,2,0,0,No,Imperial Nobility,1094243,413.0,62.0,Guard,FermanowarBB
1294,15094294,7,Bodyguard,2,0,0,No,Imperial Nobility,1094243,413.0,62.0,Guard,FermanowarBB
1295,15094302,8,Imperial Thrower,2,0,0,No,Imperial Nobility,1094243,373.0,20.0,Block,FermanowarBB
1296,15094296,9,Imperial Retainer Lineman,2,0,0,No,Imperial Nobility,1094243,,,,FermanowarBB
1297,15094297,10,Imperial Retainer Lineman,2,0,0,No,Imperial Nobility,1094243,,,,FermanowarBB
1298,15094298,11,Imperial Retainer Lineman,2,0,0,No,Imperial Nobility,1094243,,,,FermanowarBB
1299,15094299,12,Imperial Retainer Lineman,2,0,0,No,Imperial Nobility,1094243,-1.0,,,FermanowarBB
1300,15094299,12,Imperial Retainer Lineman,2,0,0,No,Imperial Nobility,1094243,-1.0,,,FermanowarBB
1301,15094300,13,Imperial Retainer Lineman,2,0,0,No,Imperial Nobility,1094243,,,,FermanowarBB
1302,99999999,99,1 bribe,2,0,0,No,Imperial Nobility,1094243,,45.0,,FermanowarBB
1303,15089202,1,Kroxigor,2,0,0,Yes,Lizardmen,1093893,,,,Kalos86
1304,15089203,2,Saurus Blocker,2,0,0,Yes,Lizardmen,1093893,373.0,20.0,Block,Kalos86
1305,15089204,3,Saurus Blocker,2,0,0,Yes,Lizardmen,1093893,373.0,20.0,Block,Kalos86
1306,15089205,4,Saurus Blocker,2,0,0,Yes,Lizardmen,1093893,373.0,20.0,Block,Kalos86
1307,15089206,5,Saurus Blocker,2,0,0,Yes,Lizardmen,1093893,373.0,20.0,Block,Kalos86
1308,15089207,6,Saurus Blocker,2,0,0,Yes,Lizardmen,1093893,373.0,20.0,Block,Kalos86
1309,15089209,7,Saurus Blocker,2,0,0,Yes,Lizardmen,1093893,383.0,138.0,Tackle,Kalos86
1310,15089210,8,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093893,-1.0,,,Kalos86
1311,15089211,9,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093893,,,,Kalos86
1312,15089212,10,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093893,-1.0,,,Kalos86
1313,15089213,11,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093893,-1.0,,,Kalos86
1314,15089220,12,Chameleon Skink,2,0,0,Yes,Lizardmen,1093893,-1.0,,,Kalos86
1315,99999999,99,1 bribe,2,0,0,Yes,Lizardmen,1093893,,20.0,,Kalos86
1316,15089215,1,Kroxigor,2,0,0,Yes,Lizardmen,1093894,-1.0,,,Inkq
1317,15089216,2,Saurus Blocker,2,0,0,Yes,Lizardmen,1093894,373.0,20.0,Block,Inkq
1318,15089217,3,Saurus Blocker,2,0,0,Yes,Lizardmen,1093894,373.0,20.0,Block,Inkq
1319,15089218,4,Saurus Blocker,2,0,0,Yes,Lizardmen,1093894,373.0,20.0,Block,Inkq
1320,15089219,5,Saurus Blocker,2,0,0,Yes,Lizardmen,1093894,384.0,159.0,Wrestle,Inkq
1321,15089221,6,Saurus Blocker,2,0,0,Yes,Lizardmen,1093894,377.0,54.0,Frenzy,Inkq
1322,15089222,7,Saurus Blocker,2,0,0,Yes,Lizardmen,1093894,,,,Inkq
1323,15089223,8,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093894,370.0,124.0,Sneaky Git,Inkq
1324,15089223,8,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093894,-1.0,,,Inkq
1325,15089224,9,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093894,-1.0,,,Inkq
1326,15089225,10,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093894,-1.0,,,Inkq
1327,15089226,11,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093894,,,,Inkq
1328,15089227,12,Skink Runner Lineman,2,0,0,Yes,Lizardmen,1093894,,,,Inkq
1329,99999999,99,,2,0,0,Yes,Lizardmen,1093894,,20.0,,Inkq
1330,15066088,1,Ogre,4,1,0,No,Human,1092362,413.0,62.0,Guard,JanMattys
1331,15066089,2,Blitzer,4,1,0,No,Human,1092362,413.0,62.0,Guard,JanMattys
1332,15066090,3,Blitzer,4,1,0,No,Human,1092362,413.0,62.0,Guard,JanMattys
1333,15066091,4,Blitzer,4,1,0,No,Human,1092362,413.0,62.0,Guard,JanMattys
1334,15066092,5,Blitzer,4,1,0,No,Human,1092362,415.0,89.0,Mighty Blow,JanMattys
1335,15066093,6,Thrower,4,1,0,No,Human,1092362,,,,JanMattys
1336,15066094,7,Catcher,4,1,0,No,Human,1092362,373.0,20.0,Block,JanMattys
1337,15066095,8,Catcher,4,1,0,No,Human,1092362,375.0,41.0,Dirty Player,JanMattys
1338,15066096,9,Human Lineman,4,1,0,No,Human,1092362,-1.0,,,JanMattys
1339,15066097,10,Human Lineman,4,1,0,No,Human,1092362,-1.0,,,JanMattys
1340,15066098,11,Human Lineman,4,1,0,No,Human,1092362,-1.0,,,JanMattys
1341,15066099,12,Human Lineman,4,1,0,No,Human,1092362,,,,JanMattys
1342,15066100,13,Human Lineman,4,1,0,No,Human,1092362,,,,JanMattys
1343,99999999,99,,4,1,0,No,Human,1092362,,62.0,,JanMattys
1344,15094854,1,Chaos Ogre,3,1,1,Yes,Chaos Chosen,1094284,373.0,20.0,Block,tosty
1345,15094855,2,Chosen Blocker,3,1,1,Yes,Chaos Chosen,1094284,373.0,20.0,Block,tosty
1346,15094856,3,Chosen Blocker,3,1,1,Yes,Chaos Chosen,1094284,373.0,20.0,Block,tosty
1347,15094857,4,Chosen Blocker,3,1,1,Yes,Chaos Chosen,1094284,373.0,20.0,Block,tosty
1348,15094858,5,Chosen Blocker,3,1,1,Yes,Chaos Chosen,1094284,373.0,20.0,Block,tosty
1349,15094859,6,Beastman Runner Lineman,3,1,1,Yes,Chaos Chosen,1094284,384.0,159.0,Wrestle,tosty
1350,15094860,7,Beastman Runner Lineman,3,1,1,Yes,Chaos Chosen,1094284,384.0,159.0,Wrestle,tosty
1351,15094861,8,Beastman Runner Lineman,3,1,1,Yes,Chaos Chosen,1094284,373.0,20.0,Block,tosty
1352,15094861,8,Beastman Runner Lineman,3,1,1,Yes,Chaos Chosen,1094284,-1.0,,,tosty
1353,15094862,9,Beastman Runner Lineman,3,1,1,Yes,Chaos Chosen,1094284,-1.0,,,tosty
1354,15094863,10,Beastman Runner Lineman,3,1,1,Yes,Chaos Chosen,1094284,,,,tosty
1355,15094864,11,Beastman Runner Lineman,3,1,1,Yes,Chaos Chosen,1094284,,,,tosty
1356,99999999,99,,3,1,1,Yes,Chaos Chosen,1094284,,20.0,,tosty
1357,15096718,1,Werewolf,2,1,1,No,Necromantic Horror,1094412,373.0,20.0,Block,Samdulac
1358,15096719,2,Werewolf,2,1,1,No,Necromantic Horror,1094412,384.0,159.0,Wrestle,Samdulac
1359,15096720,3,Flesh Golem,2,1,1,No,Necromantic Horror,1094412,413.0,62.0,Guard,Samdulac
1360,15096721,4,Flesh Golem,2,1,1,No,Necromantic Horror,1094412,413.0,62.0,Guard,Samdulac
1361,15096723,5,Wraith,2,1,1,No,Necromantic Horror,1094412,413.0,62.0,Guard,Samdulac
1362,15096724,6,Wraith,2,1,1,No,Necromantic Horror,1094412,413.0,62.0,Guard,Samdulac
1363,15096725,7,Ghoul Runner,2,1,1,No,Necromantic Horror,1094412,373.0,20.0,Block,Samdulac
1364,15096726,8,Ghoul Runner,2,1,1,No,Necromantic Horror,1094412,-1.0,,,Samdulac
1365,15096728,9,Zombie Lineman,2,1,1,No,Necromantic Horror,1094412,-1.0,,,Samdulac
1366,15096729,10,Zombie Lineman,2,1,1,No,Necromantic Horror,1094412,-1.0,,,Samdulac
1367,15096730,11,Zombie Lineman,2,1,1,No,Necromantic Horror,1094412,,,,Samdulac
1368,15096731,12,Zombie Lineman,2,1,1,No,Necromantic Horror,1094412,,,,Samdulac
1369,99999999,99,,2,1,1,No,Necromantic Horror,1094412,,159.0,,Samdulac
1370,15085577,1,Underworld Troll,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1371,15085578,2,Skaven Blitzer,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1372,15085579,3,Gutter Runner,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1373,15085580,4,Skaven Thrower,1,0,0,No,Underworld Denizens,1093647,403.0,81.0,Leader,ione
1374,15085581,5,Skaven Clanrat,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1375,15085582,6,Skaven Clanrat,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1376,15085583,7,Skaven Clanrat,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1377,15085584,8,Underworld Goblin Lineman,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1378,15085585,9,Underworld Goblin Lineman,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1379,15085586,10,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093647,-1.0,,,ione
1380,15085587,11,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093647,,,,ione
1381,15085588,12,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093647,,,,ione
1382,15085589,13,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093647,,,,ione
1383,15085590,14,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093647,,,,ione
1384,15085591,15,Underworld Snotlings,1,0,0,No,Underworld Denizens,1093647,,,,ione
1385,99999999,99,Star player Morg 'n' Thorg,1,0,0,No,Underworld Denizens,1093647,,,,ione
1386,15094961,1,Wood Elf Lineman,2,1,0,No,Wood Elf,1094292,373.0,20.0,Block,Serafino_19
1387,15094962,2,Wood Elf Lineman,2,1,0,No,Wood Elf,1094292,384.0,159.0,Wrestle,Serafino_19
1388,15094963,3,Wood Elf Lineman,2,1,0,No,Wood Elf,1094292,364.0,45.0,Dodge,Serafino_19
1389,15094965,4,Catcher,2,1,0,No,Wood Elf,1094292,,,,Serafino_19
1390,15094967,5,Catcher,2,1,0,No,Wood Elf,1094292,-1.0,,,Serafino_19
1391,15094967,5,Catcher,2,1,0,No,Wood Elf,1094292,-1.0,,,Serafino_19
1392,15094968,6,Catcher,2,1,0,No,Wood Elf,1094292,-1.0,,,Serafino_19
1393,15094969,7,Catcher,2,1,0,No,Wood Elf,1094292,-1.0,,,Serafino_19
1394,15094971,8,Thrower,2,1,0,No,Wood Elf,1094292,403.0,81.0,Leader,Serafino_19
1395,15094972,9,Wardancer,2,1,0,No,Wood Elf,1094292,377.0,54.0,Frenzy,Serafino_19
1396,15094973,10,Wardancer,2,1,0,No,Wood Elf,1094292,381.0,129.0,Strip Ball,Serafino_19
1397,15094974,11,Loren Forest Treeman,2,1,0,No,Wood Elf,1094292,,,,Serafino_19
1398,99999999,99,,2,1,0,No,Wood Elf,1094292,,159.0,,Serafino_19
1399,15079480,1,Blitzer,3,1,0,No,High Elf,1093269,364.0,45.0,Dodge,Al_Daz
1400,15079481,2,Blitzer,3,1,0,No,High Elf,1093269,364.0,45.0,Dodge,Al_Daz
1401,15079482,3,Thrower,3,1,0,No,High Elf,1093269,364.0,45.0,Dodge,Al_Daz
1402,15079483,4,Catcher,3,1,0,No,High Elf,1093269,364.0,45.0,Dodge,Al_Daz
1403,15079484,5,Catcher,3,1,0,No,High Elf,1093269,384.0,159.0,Wrestle,Al_Daz
1404,15079485,6,Catcher,3,1,0,No,High Elf,1093269,373.0,20.0,Block,Al_Daz
1405,15079486,7,Lineman,3,1,0,No,High Elf,1093269,370.0,124.0,Sneaky Git,Al_Daz
1406,15079486,7,Lineman,3,1,0,No,High Elf,1093269,375.0,41.0,Dirty Player,Al_Daz
1407,15079487,8,Lineman,3,1,0,No,High Elf,1093269,384.0,159.0,Wrestle,Al_Daz
1408,15079488,9,Lineman,3,1,0,No,High Elf,1093269,,,,Al_Daz
1409,15079489,10,Lineman,3,1,0,No,High Elf,1093269,,,,Al_Daz
1410,15079490,11,Lineman,3,1,0,No,High Elf,1093269,,,,Al_Daz
1411,15079491,12,Lineman,3,1,0,No,High Elf,1093269,-1.0,,,Al_Daz
1412,99999999,99,,3,1,0,No,High Elf,1093269,,45.0,,Al_Daz
1413,15085778,1,Enslaved Minotaur,2,1,0,Yes,Chaos Dwarf,1093658,373.0,20.0,Block,Jokaero
1414,15085766,2,Bull Centaur Blitzer,2,1,0,Yes,Chaos Dwarf,1093658,373.0,20.0,Block,Jokaero
1415,15085767,3,Bull Centaur Blitzer,2,1,0,Yes,Chaos Dwarf,1093658,413.0,62.0,Guard,Jokaero
1416,15085768,4,Chaos Dwarf Blocker,2,1,0,Yes,Chaos Dwarf,1093658,413.0,62.0,Guard,Jokaero
1417,15085769,5,Chaos Dwarf Blocker,2,1,0,Yes,Chaos Dwarf,1093658,413.0,62.0,Guard,Jokaero
1418,15085770,6,Chaos Dwarf Blocker,2,1,0,Yes,Chaos Dwarf,1093658,-1.0,,,Jokaero
1419,15085771,7,Chaos Dwarf Blocker,2,1,0,Yes,Chaos Dwarf,1093658,-1.0,,,Jokaero
1420,15085772,8,Chaos Dwarf Blocker,2,1,0,Yes,Chaos Dwarf,1093658,-1.0,,,Jokaero
1421,15085773,9,Chaos Dwarf Blocker,2,1,0,Yes,Chaos Dwarf,1093658,-1.0,,,Jokaero
1422,15085774,10,Hobgoblin Lineman,2,1,0,Yes,Chaos Dwarf,1093658,,,,Jokaero
1423,15085776,11,Hobgoblin Lineman,2,1,0,Yes,Chaos Dwarf,1093658,,,,Jokaero
1424,15085777,12,Hobgoblin Lineman,2,1,0,Yes,Chaos Dwarf,1093658,-1.0,,,Jokaero
1425,99999999,99,,2,1,0,Yes,Chaos Dwarf,1093658,,20.0,,Jokaero
1426,15095077,1,Witch Elf,2,0,0,No,Dark Elf,1094300,373.0,20.0,Block,baronvdw
1427,15095078,2,Witch Elf,2,0,0,No,Dark Elf,1094300,384.0,159.0,Wrestle,baronvdw
1428,15095079,3,Blitzer,2,0,0,No,Dark Elf,1094300,364.0,45.0,Dodge,baronvdw
1429,15095080,4,Blitzer,2,0,0,No,Dark Elf,1094300,364.0,45.0,Dodge,baronvdw
1430,15095081,5,Blitzer,2,0,0,No,Dark Elf,1094300,364.0,45.0,Dodge,baronvdw
1431,15095082,6,Blitzer,2,0,0,No,Dark Elf,1094300,,,,baronvdw
1432,15095083,7,Runner,2,0,0,No,Dark Elf,1094300,403.0,81.0,Leader,baronvdw
1433,15095084,8,Dark Elf Lineman,2,0,0,No,Dark Elf,1094300,-1.0,,,baronvdw
1434,15095085,9,Dark Elf Lineman,2,0,0,No,Dark Elf,1094300,-1.0,,,baronvdw
1435,15095086,10,Dark Elf Lineman,2,0,0,No,Dark Elf,1094300,-1.0,,,baronvdw
1436,15095087,11,Dark Elf Lineman,2,0,0,No,Dark Elf,1094300,-1.0,,,baronvdw
1437,15095088,12,Dark Elf Lineman,2,0,0,No,Dark Elf,1094300,,,,baronvdw
1438,99999999,99,,2,0,0,No,Dark Elf,1094300,,159.0,,baronvdw
1439,15083811,1,Blitzer,2,1,0,Yes,High Elf,1093536,364.0,45.0,Dodge,JB
1440,15083812,2,Blitzer,2,1,0,Yes,High Elf,1093536,364.0,45.0,Dodge,JB
1441,15083813,3,Thrower,2,1,0,Yes,High Elf,1093536,403.0,81.0,Leader,JB
1442,15083814,4,Catcher,2,1,0,Yes,High Elf,1093536,384.0,159.0,Wrestle,JB
1443,15083816,5,Catcher,2,1,0,Yes,High Elf,1093536,364.0,45.0,Dodge,JB
1444,15083817,6,Catcher,2,1,0,Yes,High Elf,1093536,364.0,45.0,Dodge,JB
1445,15083818,7,Lineman,2,1,0,Yes,High Elf,1093536,384.0,159.0,Wrestle,JB
1446,15083819,8,Lineman,2,1,0,Yes,High Elf,1093536,413.0,62.0,Guard,JB
1447,15083821,9,Lineman,2,1,0,Yes,High Elf,1093536,373.0,20.0,Block,JB
1448,15083822,10,Lineman,2,1,0,Yes,High Elf,1093536,-1.0,,,JB
1449,15083823,11,Lineman,2,1,0,Yes,High Elf,1093536,,,,JB
1450,15083824,12,Lineman,2,1,0,Yes,High Elf,1093536,,,,JB
1451,99999999,99,,2,1,0,Yes,High Elf,1093536,,45.0,,JB
1452,15085912,1,Mummy,3,1,0,No,Shambling Undead,1093665,413.0,62.0,Guard,dragonborn
1453,15085913,2,Mummy,3,1,0,No,Shambling Undead,1093665,,,,dragonborn
1454,15085914,3,Wight Blitzer,3,1,0,No,Shambling Undead,1093665,413.0,62.0,Guard,dragonborn
1455,15085916,4,Wight Blitzer,3,1,0,No,Shambling Undead,1093665,413.0,62.0,Guard,dragonborn
1456,15085919,5,Ghoul Runner,3,1,0,No,Shambling Undead,1093665,373.0,20.0,Block,dragonborn
1457,15085921,6,Ghoul Runner,3,1,0,No,Shambling Undead,1093665,373.0,20.0,Block,dragonborn
1458,15085924,7,Ghoul Runner,3,1,0,No,Shambling Undead,1093665,384.0,159.0,Wrestle,dragonborn
1459,15085927,8,Ghoul Runner,3,1,0,No,Shambling Undead,1093665,,,,dragonborn
1460,15085931,9,Zombie Lineman,3,1,0,No,Shambling Undead,1093665,,,,dragonborn
1461,15085932,10,Zombie Lineman,3,1,0,No,Shambling Undead,1093665,-1.0,,,dragonborn
1462,15085933,11,Zombie Lineman,3,1,0,No,Shambling Undead,1093665,-1.0,,,dragonborn
1463,15085934,12,Zombie Lineman,3,1,0,No,Shambling Undead,1093665,-1.0,,,dragonborn
1464,15085935,13,Skeleton Lineman,3,1,0,No,Shambling Undead,1093665,-1.0,,,dragonborn
1465,99999999,99,,3,1,0,No,Shambling Undead,1093665,,,,dragonborn
1466,15087883,1,Zombie Lineman,3,0,0,No,Necromantic Horror,1093800,-1.0,,,Piogele
1467,15087884,2,Zombie Lineman,3,0,0,No,Necromantic Horror,1093800,-1.0,,,Piogele
1468,15087892,3,Zombie Lineman,3,0,0,No,Necromantic Horror,1093800,-1.0,,,Piogele
1469,15087893,4,Flesh Golem,3,0,0,No,Necromantic Horror,1093800,413.0,62.0,Guard,Piogele
1470,15087894,5,Flesh Golem,3,0,0,No,Necromantic Horror,1093800,413.0,62.0,Guard,Piogele
1471,15087895,6,Zombie Lineman,3,0,0,No,Necromantic Horror,1093800,,,,Piogele
1472,15087896,7,Werewolf,3,0,0,No,Necromantic Horror,1093800,373.0,20.0,Block,Piogele
1473,15087897,8,Wraith,3,0,0,No,Necromantic Horror,1093800,413.0,62.0,Guard,Piogele
1474,15087898,9,Wraith,3,0,0,No,Necromantic Horror,1093800,413.0,62.0,Guard,Piogele
1475,15087899,10,Zombie Lineman,3,0,0,No,Necromantic Horror,1093800,,,,Piogele
1476,15087900,11,Ghoul Runner,3,0,0,No,Necromantic Horror,1093800,373.0,20.0,Block,Piogele
1477,15087901,12,Ghoul Runner,3,0,0,No,Necromantic Horror,1093800,382.0,134.0,Sure Hands,Piogele
1478,15087902,13,Zombie Lineman,3,0,0,No,Necromantic Horror,1093800,,,,Piogele
1479,99999999,99,,3,0,0,No,Necromantic Horror,1093800,,,,Piogele
1480,15091645,1,Mummy,3,1,0,No,Shambling Undead,1094057,413.0,62.0,Guard,Asca1987
1481,15091646,2,Mummy,3,1,0,No,Shambling Undead,1094057,413.0,62.0,Guard,Asca1987
1482,15091647,3,Wight Blitzer,3,1,0,No,Shambling Undead,1094057,413.0,62.0,Guard,Asca1987
1483,15091648,4,Wight Blitzer,3,1,0,No,Shambling Undead,1094057,415.0,89.0,Mighty Blow,Asca1987
1484,15091649,5,Ghoul Runner,3,1,0,No,Shambling Undead,1094057,373.0,20.0,Block,Asca1987
1485,15091650,6,Ghoul Runner,3,1,0,No,Shambling Undead,1094057,384.0,159.0,Wrestle,Asca1987
1486,15091651,7,Ghoul Runner,3,1,0,No,Shambling Undead,1094057,,,,Asca1987
1487,15091652,8,Ghoul Runner,3,1,0,No,Shambling Undead,1094057,,,,Asca1987
1488,15091653,9,Zombie Lineman,3,1,0,No,Shambling Undead,1094057,,,,Asca1987
1489,15091654,10,Zombie Lineman,3,1,0,No,Shambling Undead,1094057,-1.0,,,Asca1987
1490,15091655,11,Zombie Lineman,3,1,0,No,Shambling Undead,1094057,-1.0,,,Asca1987
1491,15091656,12,Zombie Lineman,3,1,0,No,Shambling Undead,1094057,-1.0,,,Asca1987
1492,15091657,13,Zombie Lineman,3,1,0,No,Shambling Undead,1094057,-1.0,,,Asca1987
1493,99999999,99,,3,1,0,No,Shambling Undead,1094057,,62.0,,Asca1987
1494,15078303,1,Vampire Blitzer,3,0,0,No,Vampire,1093161,373.0,20.0,Block,Juanolo
1495,15078303,1,Vampire Blitzer,3,0,0,No,Vampire,1093161,364.0,45.0,Dodge,Juanolo
1496,15078304,2,Vampire Blitzer,3,0,0,No,Vampire,1093161,379.0,104.0,Pro,Juanolo
1497,15078305,3,Vampire Blitzer,3,0,0,No,Vampire,1093161,379.0,104.0,Pro,Juanolo
1498,15078306,4,Vampire Blitzer,3,0,0,No,Vampire,1093161,379.0,104.0,Pro,Juanolo
1499,15078307,5,Vampire Blitzer,3,0,0,No,Vampire,1093161,379.0,104.0,Pro,Juanolo
1500,15078308,6,Vampire Blitzer,3,0,0,No,Vampire,1093161,379.0,104.0,Pro,Juanolo
1501,15078309,7,Thrall Lineman,3,0,0,No,Vampire,1093161,373.0,20.0,Block,Juanolo
1502,15078310,8,Thrall Lineman,3,0,0,No,Vampire,1093161,373.0,20.0,Block,Juanolo
1503,15078311,9,Thrall Lineman,3,0,0,No,Vampire,1093161,,,,Juanolo
1504,15078312,10,Thrall Lineman,3,0,0,No,Vampire,1093161,,,,Juanolo
1505,15078313,11,Thrall Lineman,3,0,0,No,Vampire,1093161,,,,Juanolo
1506,15078314,12,Thrall Lineman,3,0,0,No,Vampire,1093161,,,,Juanolo
1507,15078315,13,Thrall Lineman,3,0,0,No,Vampire,1093161,-1.0,,,Juanolo
1508,99999999,99,,3,0,0,No,Vampire,1093161,,45.0,,Juanolo
1509,15093547,1,Blitzer,2,1,0,Yes,High Elf,1094194,364.0,45.0,Dodge,Skuld
1510,15093548,2,Blitzer,2,1,0,Yes,High Elf,1094194,364.0,45.0,Dodge,Skuld
1511,15093549,3,Thrower,2,1,0,Yes,High Elf,1094194,403.0,81.0,Leader,Skuld
1512,15093550,4,Catcher,2,1,0,Yes,High Elf,1094194,364.0,45.0,Dodge,Skuld
1513,15093551,5,Catcher,2,1,0,Yes,High Elf,1094194,364.0,45.0,Dodge,Skuld
1514,15093552,6,Catcher,2,1,0,Yes,High Elf,1094194,384.0,159.0,Wrestle,Skuld
1515,15093553,7,Lineman,2,1,0,Yes,High Elf,1094194,373.0,20.0,Block,Skuld
1516,15093554,8,Lineman,2,1,0,Yes,High Elf,1094194,370.0,124.0,Sneaky Git,Skuld
1517,15093555,9,Lineman,2,1,0,Yes,High Elf,1094194,413.0,62.0,Guard,Skuld
1518,15093556,10,Lineman,2,1,0,Yes,High Elf,1094194,,,,Skuld
1519,15093557,11,Lineman,2,1,0,Yes,High Elf,1094194,-1.0,,,Skuld
1520,15093558,12,Lineman,2,1,0,Yes,High Elf,1094194,,,,Skuld
1521,99999999,99,1 bribe,2,1,0,Yes,High Elf,1094194,,45.0,,Skuld
1522,15095496,1,Kroxigor,2,0,0,No,Lizardmen,1094326,413.0,62.0,Guard,GIANTScolmar
1523,15095497,2,Saurus Blocker,2,0,0,No,Lizardmen,1094326,373.0,20.0,Block,GIANTScolmar
1524,15095498,3,Saurus Blocker,2,0,0,No,Lizardmen,1094326,373.0,20.0,Block,GIANTScolmar
